gene	gene_class	ancestry_scheme	ancestry	unrelated_only	field_class	artifact_label	n_haplotypes
HLA-B	classical_I	strict	EAS	True	f4_noncoding	partial_cds	<20
HLA-B	classical_I	strict	EAS	True	known	clean	2129
HLA-B	classical_I	strict	EAS	True	known	partial_cds	<20
HLA-B	classical_I	strict	EUR	False	f2_protein	clean	<20
HLA-B	classical_I	strict	EUR	False	f2_protein	homopolymer_indel	61
HLA-B	classical_I	strict	EUR	False	f2_protein	partial_cds	<20
HLA-B	classical_I	strict	EUR	False	f4_noncoding	clean	204
HLA-B	classical_I	strict	EUR	False	f4_noncoding	partial_cds	<20
HLA-B	classical_I	strict	EUR	False	known	clean	2378
HLA-B	classical_I	strict	EUR	False	known	partial_cds	<20
HLA-B	classical_I	strict	EUR	True	f2_protein	clean	<20
HLA-B	classical_I	strict	EUR	True	f2_protein	homopolymer_indel	57
HLA-B	classical_I	strict	EUR	True	f2_protein	partial_cds	<20
HLA-B	classical_I	strict	EUR	True	f4_noncoding	clean	188
HLA-B	classical_I	strict	EUR	True	f4_noncoding	partial_cds	<20
HLA-B	classical_I	strict	EUR	True	known	clean	2239
HLA-B	classical_I	strict	EUR	True	known	partial_cds	<20
HLA-B	classical_I	strict	MID	False	f2_protein	clean	<20
HLA-B	classical_I	strict	MID	False	f2_protein	homopolymer_indel	<20
HLA-B	classical_I	strict	MID	False	f2_protein	partial_cds	<20
HLA-B	classical_I	strict	MID	False	f4_noncoding	clean	60
HLA-B	classical_I	strict	MID	False	known	clean	528
HLA-B	classical_I	strict	MID	True	f2_protein	clean	<20
HLA-B	classical_I	strict	MID	True	f2_protein	homopolymer_indel	<20
HLA-B	classical_I	strict	MID	True	f2_protein	partial_cds	<20
HLA-B	classical_I	strict	MID	True	f4_noncoding	clean	58
HLA-B	classical_I	strict	MID	True	known	clean	520
HLA-B	classical_I	strict	POOLED	False	f1_undetermined	clean	<20
HLA-B	classical_I	strict	POOLED	False	f2_protein	clean	81
HLA-B	classical_I	strict	POOLED	False	f2_protein	homopolymer_indel	618
HLA-B	classical_I	strict	POOLED	False	f2_protein	partial_cds	70
HLA-B	classical_I	strict	POOLED	False	f3_synonymous	clean	<20
HLA-B	classical_I	strict	POOLED	False	f4_noncoding	clean	2275
HLA-B	classical_I	strict	POOLED	False	f4_noncoding	partial_cds	<20
HLA-B	classical_I	strict	POOLED	False	known	clean	20565
HLA-B	classical_I	strict	POOLED	False	known	partial_cds	<20
HLA-B	classical_I	strict	POOLED	True	f1_undetermined	clean	<20
HLA-B	classical_I	strict	POOLED	True	f2_protein	clean	79
HLA-B	classical_I	strict	POOLED	True	f2_protein	homopolymer_indel	597
HLA-B	classical_I	strict	POOLED	True	f2_protein	partial_cds	68
HLA-B	classical_I	strict	POOLED	True	f3_synonymous	clean	<20
HLA-B	classical_I	strict	POOLED	True	f4_noncoding	clean	2209
HLA-B	classical_I	strict	POOLED	True	f4_noncoding	partial_cds	<20
HLA-B	classical_I	strict	POOLED	True	known	clean	19926
HLA-B	classical_I	strict	POOLED	True	known	partial_cds	<20
HLA-B	classical_I	strict	SAS	False	f2_protein	clean	<20
HLA-B	classical_I	strict	SAS	False	f2_protein	homopolymer_indel	53
HLA-B	classical_I	strict	SAS	False	f2_protein	partial_cds	<20
HLA-B	classical_I	strict	SAS	False	f3_synonymous	clean	<20
HLA-B	classical_I	strict	SAS	False	f4_noncoding	clean	235
HLA-B	classical_I	strict	SAS	False	known	clean	1976
HLA-B	classical_I	strict	SAS	True	f2_protein	clean	<20
HLA-B	classical_I	strict	SAS	True	f2_protein	homopolymer_indel	53
HLA-B	classical_I	strict	SAS	True	f2_protein	partial_cds	<20
HLA-B	classical_I	strict	SAS	True	f3_synonymous	clean	<20
HLA-B	classical_I	strict	SAS	True	f4_noncoding	clean	230
HLA-B	classical_I	strict	SAS	True	known	clean	1946
HLA-B	classical_I	strict	UNASSIGNED	False	f1_undetermined	clean	<20
HLA-B	classical_I	strict	UNASSIGNED	False	f2_protein	clean	30
HLA-B	classical_I	strict	UNASSIGNED	False	f2_protein	homopolymer_indel	214
HLA-B	classical_I	strict	UNASSIGNED	False	f2_protein	partial_cds	24
HLA-B	classical_I	strict	UNASSIGNED	False	f3_synonymous	clean	<20
HLA-B	classical_I	strict	UNASSIGNED	False	f4_noncoding	clean	685
HLA-B	classical_I	strict	UNASSIGNED	False	f4_noncoding	partial_cds	<20
HLA-B	classical_I	strict	UNASSIGNED	False	known	clean	6746
HLA-B	classical_I	strict	UNASSIGNED	False	known	partial_cds	<20
HLA-B	classical_I	strict	UNASSIGNED	True	f1_undetermined	clean	<20
HLA-B	classical_I	strict	UNASSIGNED	True	f2_protein	clean	30
HLA-B	classical_I	strict	UNASSIGNED	True	f2_protein	homopolymer_indel	208
HLA-B	classical_I	strict	UNASSIGNED	True	f2_protein	partial_cds	24
HLA-B	classical_I	strict	UNASSIGNED	True	f3_synonymous	clean	<20
HLA-B	classical_I	strict	UNASSIGNED	True	f4_noncoding	clean	679
HLA-B	classical_I	strict	UNASSIGNED	True	f4_noncoding	partial_cds	<20
HLA-B	classical_I	strict	UNASSIGNED	True	known	clean	6634
HLA-B	classical_I	strict	UNASSIGNED	True	known	partial_cds	<20
HLA-C	classical_I	pred	AFR	False	f2_protein	clean	<20
HLA-C	classical_I	pred	AFR	False	f2_protein	homopolymer_indel	164
HLA-C	classical_I	pred	AFR	False	f2_protein	partial_cds	27
HLA-C	classical_I	pred	AFR	False	f3_synonymous	partial_cds	<20
HLA-C	classical_I	pred	AFR	False	f4_noncoding	clean	491
HLA-C	classical_I	pred	AFR	False	f4_noncoding	partial_cds	<20
HLA-C	classical_I	pred	AFR	False	known	clean	5309
HLA-C	classical_I	pred	AFR	True	f2_protein	clean	<20
HLA-C	classical_I	pred	AFR	True	f2_protein	homopolymer_indel	159
HLA-C	classical_I	pred	AFR	True	f2_protein	partial_cds	26
HLA-C	classical_I	pred	AFR	True	f3_synonymous	partial_cds	<20
HLA-C	classical_I	pred	AFR	True	f4_noncoding	clean	478
HLA-C	classical_I	pred	AFR	True	f4_noncoding	partial_cds	<20
HLA-C	classical_I	pred	AFR	True	known	clean	5156
HLA-C	classical_I	pred	AMR	False	f2_protein	clean	<20
HLA-C	classical_I	pred	AMR	False	f2_protein	homopolymer_indel	177
HLA-C	classical_I	pred	AMR	False	f2_protein	partial_cds	<20
HLA-C	classical_I	pred	AMR	False	f3_synonymous	clean	<20
HLA-C	classical_I	pred	AMR	False	f4_noncoding	clean	333
HLA-C	classical_I	pred	AMR	False	f4_noncoding	partial_cds	<20
HLA-C	classical_I	pred	AMR	False	known	clean	4808
HLA-C	classical_I	pred	AMR	True	f2_protein	clean	<20
HLA-C	classical_I	pred	AMR	True	f2_protein	homopolymer_indel	173
HLA-C	classical_I	pred	AMR	True	f2_protein	partial_cds	<20
HLA-C	classical_I	pred	AMR	True	f3_synonymous	clean	<20
HLA-C	classical_I	pred	AMR	True	f4_noncoding	clean	318
HLA-C	classical_I	pred	AMR	True	f4_noncoding	partial_cds	<20
HLA-C	classical_I	pred	AMR	True	known	clean	4595
HLA-C	classical_I	pred	EAS	False	f2_protein	clean	<20
HLA-C	classical_I	pred	EAS	False	f2_protein	homopolymer_indel	91
HLA-C	classical_I	pred	EAS	False	f2_protein	partial_cds	<20
HLA-C	classical_I	pred	EAS	False	f4_noncoding	clean	248
HLA-C	classical_I	pred	EAS	False	f4_noncoding	partial_cds	<20
HLA-C	classical_I	pred	EAS	False	known	clean	2512
HLA-C	classical_I	pred	EAS	True	f2_protein	clean	<20
HLA-C	classical_I	pred	EAS	True	f2_protein	homopolymer_indel	91
HLA-C	classical_I	pred	EAS	True	f2_protein	partial_cds	<20
HLA-C	classical_I	pred	EAS	True	f4_noncoding	clean	236
HLA-C	classical_I	pred	EAS	True	f4_noncoding	partial_cds	<20
HLA-C	classical_I	pred	EAS	True	known	clean	2458
HLA-C	classical_I	pred	EUR	False	f2_protein	clean	21
HLA-C	classical_I	pred	EUR	False	f2_protein	homopolymer_indel	162
HLA-C	classical_I	pred	EUR	False	f2_protein	partial_cds	<20
HLA-C	classical_I	pred	EUR	False	f3_synonymous	clean	<20
HLA-C	classical_I	pred	EUR	False	f3_synonymous	partial_cds	<20
HLA-C	classical_I	pred	EUR	False	f4_noncoding	clean	328
HLA-C	classical_I	pred	EUR	False	f4_noncoding	partial_cds	<20
HLA-C	classical_I	pred	EUR	False	known	clean	5389
HLA-C	classical_I	pred	EUR	True	f2_protein	clean	21
HLA-C	classical_I	pred	EUR	True	f2_protein	homopolymer_indel	157
HLA-C	classical_I	pred	EUR	True	f2_protein	partial_cds	<20
HLA-C	classical_I	pred	EUR	True	f3_synonymous	clean	<20
HLA-C	classical_I	pred	EUR	True	f4_noncoding	clean	317
HLA-C	classical_I	pred	EUR	True	f4_noncoding	partial_cds	<20
HLA-C	classical_I	pred	EUR	True	known	clean	5207
HLA-C	classical_I	pred	MID	False	f2_protein	clean	<20
HLA-C	classical_I	pred	MID	False	f2_protein	homopolymer_indel	22
HLA-C	classical_I	pred	MID	False	f2_protein	partial_cds	<20
HLA-C	classical_I	pred	MID	False	f4_noncoding	clean	65
HLA-C	classical_I	pred	MID	False	f4_noncoding	partial_cds	<20
HLA-C	classical_I	pred	MID	False	known	clean	858
HLA-C	classical_I	pred	MID	True	f2_protein	clean	<20
HLA-C	classical_I	pred	MID	True	f2_protein	homopolymer_indel	21
HLA-C	classical_I	pred	MID	True	f2_protein	partial_cds	<20
HLA-C	classical_I	pred	MID	True	f4_noncoding	clean	62
HLA-C	classical_I	pred	MID	True	f4_noncoding	partial_cds	<20
HLA-C	classical_I	pred	MID	True	known	clean	846
HLA-C	classical_I	pred	POOLED	False	f2_protein	clean	73
HLA-C	classical_I	pred	POOLED	False	f2_protein	homopolymer_indel	685
HLA-C	classical_I	pred	POOLED	False	f2_protein	partial_cds	89
HLA-C	classical_I	pred	POOLED	False	f3_synonymous	clean	<20
HLA-C	classical_I	pred	POOLED	False	f3_synonymous	partial_cds	<20
HLA-C	classical_I	pred	POOLED	False	f4_noncoding	clean	1658
HLA-C	classical_I	pred	POOLED	False	f4_noncoding	partial_cds	<20
HLA-C	classical_I	pred	POOLED	False	known	clean	21081
HLA-C	classical_I	pred	POOLED	False	known	partial_cds	<20
HLA-C	classical_I	pred	POOLED	True	f2_protein	clean	72
HLA-C	classical_I	pred	POOLED	True	f2_protein	homopolymer_indel	669
HLA-C	classical_I	pred	POOLED	True	f2_protein	partial_cds	87
HLA-C	classical_I	pred	POOLED	True	f3_synonymous	clean	<20
HLA-C	classical_I	pred	POOLED	True	f3_synonymous	partial_cds	<20
HLA-C	classical_I	pred	POOLED	True	f4_noncoding	clean	1602
HLA-C	classical_I	pred	POOLED	True	f4_noncoding	partial_cds	<20
HLA-C	classical_I	pred	POOLED	True	known	clean	20427
HLA-C	classical_I	pred	POOLED	True	known	partial_cds	<20
HLA-C	classical_I	pred	SAS	False	f2_protein	clean	<20
HLA-C	classical_I	pred	SAS	False	f2_protein	homopolymer_indel	69
HLA-C	classical_I	pred	SAS	False	f2_protein	partial_cds	<20
HLA-C	classical_I	pred	SAS	False	f3_synonymous	clean	<20
HLA-C	classical_I	pred	SAS	False	f4_noncoding	clean	189
HLA-C	classical_I	pred	SAS	False	f4_noncoding	partial_cds	<20
HLA-C	classical_I	pred	SAS	False	known	clean	2166
HLA-C	classical_I	pred	SAS	False	known	partial_cds	<20
HLA-C	classical_I	pred	SAS	True	f2_protein	clean	<20
HLA-C	classical_I	pred	SAS	True	f2_protein	homopolymer_indel	68
HLA-C	classical_I	pred	SAS	True	f2_protein	partial_cds	<20
HLA-C	classical_I	pred	SAS	True	f3_synonymous	clean	<20
HLA-C	classical_I	pred	SAS	True	f4_noncoding	clean	187
HLA-C	classical_I	pred	SAS	True	f4_noncoding	partial_cds	<20
HLA-C	classical_I	pred	SAS	True	known	clean	2126
HLA-C	classical_I	pred	SAS	True	known	partial_cds	<20
HLA-C	classical_I	pred	UNASSIGNED	False	f2_protein	partial_cds	<20
HLA-C	classical_I	pred	UNASSIGNED	False	f4_noncoding	clean	<20
HLA-C	classical_I	pred	UNASSIGNED	False	known	clean	39
HLA-C	classical_I	pred	UNASSIGNED	True	f2_protein	partial_cds	<20
HLA-C	classical_I	pred	UNASSIGNED	True	f4_noncoding	clean	<20
HLA-C	classical_I	pred	UNASSIGNED	True	known	clean	39
HLA-C	classical_I	strict	AFR	False	f2_protein	clean	<20
HLA-C	classical_I	strict	AFR	False	f2_protein	homopolymer_indel	124
HLA-C	classical_I	strict	AFR	False	f2_protein	partial_cds	<20
HLA-C	classical_I	strict	AFR	False	f4_noncoding	clean	395
HLA-C	classical_I	strict	AFR	False	f4_noncoding	partial_cds	<20
HLA-C	classical_I	strict	AFR	False	known	clean	4103
HLA-C	classical_I	strict	AFR	True	f2_protein	clean	<20
HLA-C	classical_I	strict	AFR	True	f2_protein	homopolymer_indel	120
HLA-C	classical_I	strict	AFR	True	f2_protein	partial_cds	<20
HLA-C	classical_I	strict	AFR	True	f4_noncoding	clean	383
HLA-C	classical_I	strict	AFR	True	f4_noncoding	partial_cds	<20
HLA-C	classical_I	strict	AFR	True	known	clean	3968
HLA-C	classical_I	strict	AMR	False	f2_protein	clean	<20
HLA-C	classical_I	strict	AMR	False	f2_protein	homopolymer_indel	95
HLA-C	classical_I	strict	AMR	False	f2_protein	partial_cds	<20
HLA-C	classical_I	strict	AMR	False	f3_synonymous	clean	<20
HLA-C	classical_I	strict	AMR	False	f4_noncoding	clean	195
HLA-C	classical_I	strict	AMR	False	f4_noncoding	partial_cds	<20
HLA-C	classical_I	strict	AMR	False	known	clean	2928
HLA-C	classical_I	strict	AMR	True	f2_protein	clean	<20
HLA-C	classical_I	strict	AMR	True	f2_protein	homopolymer_indel	92
HLA-C	classical_I	strict	AMR	True	f2_protein	partial_cds	<20
HLA-C	classical_I	strict	AMR	True	f3_synonymous	clean	<20
HLA-C	classical_I	strict	AMR	True	f4_noncoding	clean	185
HLA-C	classical_I	strict	AMR	True	f4_noncoding	partial_cds	<20
HLA-C	classical_I	strict	AMR	True	known	clean	2757
HLA-C	classical_I	strict	EAS	False	f2_protein	clean	<20
HLA-C	classical_I	strict	EAS	False	f2_protein	homopolymer_indel	80
HLA-C	classical_I	strict	EAS	False	f2_protein	partial_cds	<20
HLA-C	classical_I	strict	EAS	False	f4_noncoding	clean	221
HLA-C	classical_I	strict	EAS	False	f4_noncoding	partial_cds	<20
HLA-C	classical_I	strict	EAS	False	known	clean	2189
HLA-C	classical_I	strict	EAS	True	f2_protein	clean	<20
HLA-C	classical_I	strict	EAS	True	f2_protein	homopolymer_indel	80
HLA-C	classical_I	strict	EAS	True	f2_protein	partial_cds	<20
HLA-C	classical_I	strict	EAS	True	f4_noncoding	clean	209
HLA-C	classical_I	strict	EAS	True	f4_noncoding	partial_cds	<20
HLA-C	classical_I	strict	EAS	True	known	clean	2137
HLA-C	classical_I	strict	EUR	False	f2_protein	clean	<20
HLA-C	classical_I	strict	EUR	False	f2_protein	homopolymer_indel	67
HLA-C	classical_I	strict	EUR	False	f2_protein	partial_cds	<20
HLA-C	classical_I	strict	EUR	False	f3_synonymous	clean	<20
HLA-C	classical_I	strict	EUR	False	f3_synonymous	partial_cds	<20
HLA-C	classical_I	strict	EUR	False	f4_noncoding	clean	142
HLA-C	classical_I	strict	EUR	False	f4_noncoding	partial_cds	<20
HLA-C	classical_I	strict	EUR	False	known	clean	2413
HLA-C	classical_I	strict	EUR	True	f2_protein	clean	<20
HLA-C	classical_I	strict	EUR	True	f2_protein	homopolymer_indel	62
HLA-C	classical_I	strict	EUR	True	f2_protein	partial_cds	<20
HLA-C	classical_I	strict	EUR	True	f3_synonymous	clean	<20
HLA-C	classical_I	strict	EUR	True	f4_noncoding	clean	134
HLA-C	classical_I	strict	EUR	True	f4_noncoding	partial_cds	<20
HLA-C	classical_I	strict	EUR	True	known	clean	2268
HLA-C	classical_I	strict	MID	False	f2_protein	clean	<20
HLA-C	classical_I	strict	MID	False	f2_protein	homopolymer_indel	<20
HLA-C	classical_I	strict	MID	False	f2_protein	partial_cds	<20
HLA-C	classical_I	strict	MID	False	f4_noncoding	clean	38
HLA-C	classical_I	strict	MID	False	f4_noncoding	partial_cds	<20
HLA-C	classical_I	strict	MID	False	known	clean	539
HLA-C	classical_I	strict	MID	True	f2_protein	clean	<20
HLA-C	classical_I	strict	MID	True	f2_protein	homopolymer_indel	<20
HLA-C	classical_I	strict	MID	True	f2_protein	partial_cds	<20
HLA-C	classical_I	strict	MID	True	f4_noncoding	clean	35
HLA-C	classical_I	strict	MID	True	f4_noncoding	partial_cds	<20
HLA-C	classical_I	strict	MID	True	known	clean	531
HLA-C	classical_I	strict	POOLED	False	f2_protein	clean	73
HLA-C	classical_I	strict	POOLED	False	f2_protein	homopolymer_indel	685
HLA-C	classical_I	strict	POOLED	False	f2_protein	partial_cds	89
HLA-C	classical_I	strict	POOLED	False	f3_synonymous	clean	<20
HLA-C	classical_I	strict	POOLED	False	f3_synonymous	partial_cds	<20
HLA-C	classical_I	strict	POOLED	False	f4_noncoding	clean	1658
HLA-C	classical_I	strict	POOLED	False	f4_noncoding	partial_cds	<20
HLA-C	classical_I	strict	POOLED	False	known	clean	21081
HLA-C	classical_I	strict	POOLED	False	known	partial_cds	<20
HLA-C	classical_I	strict	POOLED	True	f2_protein	clean	72
HLA-C	classical_I	strict	POOLED	True	f2_protein	homopolymer_indel	669
HLA-C	classical_I	strict	POOLED	True	f2_protein	partial_cds	87
HLA-C	classical_I	strict	POOLED	True	f3_synonymous	clean	<20
HLA-C	classical_I	strict	POOLED	True	f3_synonymous	partial_cds	<20
HLA-C	classical_I	strict	POOLED	True	f4_noncoding	clean	1602
HLA-C	classical_I	strict	POOLED	True	f4_noncoding	partial_cds	<20
HLA-C	classical_I	strict	POOLED	True	known	clean	20427
HLA-C	classical_I	strict	POOLED	True	known	partial_cds	<20
HLA-C	classical_I	strict	SAS	False	f2_protein	clean	<20
HLA-C	classical_I	strict	SAS	False	f2_protein	homopolymer_indel	67
HLA-C	classical_I	strict	SAS	False	f2_protein	partial_cds	<20
HLA-C	classical_I	strict	SAS	False	f3_synonymous	clean	<20
HLA-C	classical_I	strict	SAS	False	f4_noncoding	clean	182
HLA-C	classical_I	strict	SAS	False	f4_noncoding	partial_cds	<20
HLA-C	classical_I	strict	SAS	False	known	clean	2004
HLA-C	classical_I	strict	SAS	False	known	partial_cds	<20
HLA-C	classical_I	strict	SAS	True	f2_protein	clean	<20
HLA-C	classical_I	strict	SAS	True	f2_protein	homopolymer_indel	67
HLA-C	classical_I	strict	SAS	True	f2_protein	partial_cds	<20
HLA-C	classical_I	strict	SAS	True	f3_synonymous	clean	<20
HLA-C	classical_I	strict	SAS	True	f4_noncoding	clean	180
HLA-C	classical_I	strict	SAS	True	f4_noncoding	partial_cds	<20
HLA-C	classical_I	strict	SAS	True	known	clean	1971
HLA-C	classical_I	strict	SAS	True	known	partial_cds	<20
HLA-C	classical_I	strict	UNASSIGNED	False	f2_protein	clean	28
HLA-C	classical_I	strict	UNASSIGNED	False	f2_protein	homopolymer_indel	242
HLA-C	classical_I	strict	UNASSIGNED	False	f2_protein	partial_cds	37
HLA-C	classical_I	strict	UNASSIGNED	False	f3_synonymous	partial_cds	<20
HLA-C	classical_I	strict	UNASSIGNED	False	f4_noncoding	clean	485
HLA-C	classical_I	strict	UNASSIGNED	False	f4_noncoding	partial_cds	<20
HLA-C	classical_I	strict	UNASSIGNED	False	known	clean	6905
HLA-C	classical_I	strict	UNASSIGNED	True	f2_protein	clean	28
HLA-C	classical_I	strict	UNASSIGNED	True	f2_protein	homopolymer_indel	239
HLA-C	classical_I	strict	UNASSIGNED	True	f2_protein	partial_cds	37
HLA-C	classical_I	strict	UNASSIGNED	True	f3_synonymous	partial_cds	<20
HLA-C	classical_I	strict	UNASSIGNED	True	f4_noncoding	clean	476
HLA-C	classical_I	strict	UNASSIGNED	True	f4_noncoding	partial_cds	<20
HLA-C	classical_I	strict	UNASSIGNED	True	known	clean	6795
HLA-DMA	class_II_accessory	pred	AFR	False	f2_protein	clean	36
HLA-DMA	class_II_accessory	pred	AFR	False	f2_protein	homopolymer_indel	98
HLA-DMA	class_II_accessory	pred	AFR	False	f2_protein	partial_cds	<20
HLA-DMA	class_II_accessory	pred	AFR	False	f3_synonymous	clean	51
HLA-DMA	class_II_accessory	pred	AFR	False	f4_noncoding	clean	472
HLA-DMA	class_II_accessory	pred	AFR	False	f4_noncoding	partial_cds	<20
HLA-DMA	class_II_accessory	pred	AFR	False	known	clean	5339
HLA-DMA	class_II_accessory	pred	AFR	True	f2_protein	clean	36
HLA-DMA	class_II_accessory	pred	AFR	True	f2_protein	homopolymer_indel	97
HLA-DMA	class_II_accessory	pred	AFR	True	f2_protein	partial_cds	<20
HLA-DMA	class_II_accessory	pred	AFR	True	f3_synonymous	clean	50
HLA-DMA	class_II_accessory	pred	AFR	True	f4_noncoding	clean	459
HLA-DMA	class_II_accessory	pred	AFR	True	f4_noncoding	partial_cds	<20
HLA-DMA	class_II_accessory	pred	AFR	True	known	clean	5178
HLA-DMA	class_II_accessory	pred	AMR	False	f2_protein	clean	22
HLA-DMA	class_II_accessory	pred	AMR	False	f2_protein	homopolymer_indel	83
HLA-DMA	class_II_accessory	pred	AMR	False	f2_protein	partial_cds	<20
HLA-DMA	class_II_accessory	pred	AMR	False	f3_synonymous	clean	23
HLA-DMA	class_II_accessory	pred	AMR	False	f4_noncoding	clean	319
HLA-DMA	class_II_accessory	pred	AMR	False	f4_noncoding	partial_cds	<20
HLA-DMA	class_II_accessory	pred	AMR	False	known	clean	4900
HLA-DMA	class_II_accessory	pred	AMR	True	f2_protein	clean	20
HLA-DMA	class_II_accessory	pred	AMR	True	f2_protein	homopolymer_indel	80
HLA-DMA	class_II_accessory	pred	AMR	True	f2_protein	partial_cds	<20
HLA-DMA	class_II_accessory	pred	AMR	True	f3_synonymous	clean	20
HLA-DMA	class_II_accessory	pred	AMR	True	f4_noncoding	clean	309
HLA-DMA	class_II_accessory	pred	AMR	True	f4_noncoding	partial_cds	<20
HLA-DMA	class_II_accessory	pred	AMR	True	known	clean	4681
HLA-DMA	class_II_accessory	pred	EAS	False	f2_protein	clean	<20
HLA-DMA	class_II_accessory	pred	EAS	False	f2_protein	homopolymer_indel	36
HLA-DMA	class_II_accessory	pred	EAS	False	f2_protein	partial_cds	<20
HLA-DMA	class_II_accessory	pred	EAS	False	f3_synonymous	clean	20
HLA-DMA	class_II_accessory	pred	EAS	False	f4_noncoding	clean	231
HLA-DMA	class_II_accessory	pred	EAS	False	f4_noncoding	partial_cds	<20
HLA-DMA	class_II_accessory	pred	EAS	False	known	clean	2602
HLA-DMA	class_II_accessory	pred	EAS	True	f2_protein	clean	<20
HLA-DMA	class_II_accessory	pred	EAS	True	f2_protein	homopolymer_indel	34
HLA-DMA	class_II_accessory	pred	EAS	True	f2_protein	partial_cds	<20
HLA-DMA	class_II_accessory	pred	EAS	True	f3_synonymous	clean	20
HLA-DMA	class_II_accessory	pred	EAS	True	f4_noncoding	clean	224
HLA-DMA	class_II_accessory	pred	EAS	True	f4_noncoding	partial_cds	<20
