gene,ancestry,allele,freq,n_individuals
C,eas,15:194,3.1e-05,15892
C,eas,08:137,3.1e-05,15892
C,eas,03:385,3.1e-05,15892
C,eas,07:578,3.1e-05,15892
C,eas,06:06,3.1e-05,15892
C,eas,07:155,3.1e-05,15892
C,eas,05:29,3.1e-05,15892
C,eas,03:82,3.1e-05,15892
C,eas,15:11,3.1e-05,15892
C,eas,03:683,3.1e-05,15892
C,eas,03:16,3.1e-05,15892
C,eas,04:360,3.1e-05,15892
C,eas,01:273,3.1e-05,15892
C,eas,03:43,3.1e-05,15892
C,eas,04:13,3.1e-05,15892
C,eas,07:51,3.1e-05,15892
C,eas,03:304,3.1e-05,15892
C,eas,05:05,3.1e-05,15892
C,eas,03:15,3.1e-05,15892
C,eas,12:49,3.1e-05,15892
C,eas,03:272,3.1e-05,15892
C,eas,03:56,3.1e-05,15892
C,eas,03:32,3.1e-05,15892
C,eas,07:43,3.1e-05,15892
C,eur,07:01,0.158255,302707
C,eur,07:02,0.137564,302707
C,eur,04:01,0.109935,302707
C,eur,06:02,0.093605,302707
C,eur,05:01,0.084531,302707
C,eur,03:04,0.071422,302707
C,eur,12:03,0.054151,302707
C,eur,03:03,0.052708,302707
C,eur,02:02,0.044422,302707
C,eur,08:02,0.038721,302707
C,eur,01:02,0.034472,302707
C,eur,16:01,0.033172,302707
C,eur,15:02,0.020209,302707
C,eur,07:04,0.016399,302707
C,eur,14:02,0.011723,302707
C,eur,17:01,0.010267,302707
C,eur,12:02,0.009896,302707
C,eur,15:05,0.004007,302707
C,eur,16:02,0.00369,302707
C,eur,03:02,0.002415,302707
C,eur,16:04,0.001586,302707
C,eur,02:10,0.000826,302707
C,eur,08:03,0.000496,302707
C,eur,15:04,0.000405,302707
C,eur,08:01,0.000391,302707
C,eur,18:01,0.00038,302707
C,eur,14:03,0.000339,302707
C,eur,15:06,0.000263,302707
C,eur,05:29,0.000164,302707
C,eur,03:136,0.000147,302707
C,eur,03:07,0.000135,302707
C,eur,07:19,0.000121,302707
C,eur,08:94,0.000116,302707
C,eur,12:05,0.000114,302707
C,eur,04:03,0.000109,302707
C,eur,15:11,0.000104,302707
C,eur,03:32,9.7e-05,302707
C,eur,07:27,9.2e-05,302707
C,eur,04:04,9.1e-05,302707
C,eur,03:344,8.8e-05,302707
C,eur,03:14,8.6e-05,302707
C,eur,03:19,7.4e-05,302707
C,eur,15:09,6.8e-05,302707
C,eur,05:05,6.8e-05,302707
C,eur,12:13,6.3e-05,302707
C,eur,05:43,6.3e-05,302707
C,eur,14:04,5.8e-05,302707
C,eur,03:10,5.1e-05,302707
C,eur,02:06,5e-05,302707
C,eur,06:06,4.8e-05,302707
C,eur,08:04,4.6e-05,302707
C,eur,04:360,4.5e-05,302707
C,eur,04:07,4.1e-05,302707
C,eur,03:09,4e-05,302707
C,eur,05:09,3.6e-05,302707
C,eur,08:37,3.5e-05,302707
C,eur,02:08,3.5e-05,302707
C,eur,03:113,3.3e-05,302707
C,eur,03:132,3.1e-05,302707
C,eur,03:16,3e-05,302707
C,eur,07:41,3e-05,302707
C,eur,07:10,2.8e-05,302707
C,eur,07:07,2.8e-05,302707
C,eur,03:38,2.8e-05,302707
C,eur,03:05,2.6e-05,302707
C,eur,01:131,2.6e-05,302707
C,eur,05:08,2.5e-05,302707
C,eur,06:07,2.3e-05,302707
C,eur,07:578,2.1e-05,302707
C,eur,03:41,2.1e-05,302707
C,eur,07:21,2.1e-05,302707
C,eur,07:46,2.1e-05,302707
C,eur,03:297,1.8e-05,302707
C,eur,12:16,1.8e-05,302707
C,eur,03:18,1.8e-05,302707
C,eur,06:04,1.7e-05,302707
C,eur,05:16,1.7e-05,302707
C,eur,05:78,1.7e-05,302707
C,eur,07:68,1.7e-05,302707
C,eur,05:281,1.5e-05,302707
C,eur,04:05,1.5e-05,302707
C,eur,07:22,1.5e-05,302707
C,eur,03:64,1.5e-05,302707
C,eur,04:15,1.5e-05,302707
C,eur,06:11,1.3e-05,302707
C,eur,03:40,1.3e-05,302707
C,eur,06:30,1.3e-05,302707
C,eur,01:07,1.3e-05,302707
C,eur,05:156,1.3e-05,302707
C,eur,03:87,1.3e-05,302707
C,eur,03:163,1.2e-05,302707
C,eur,02:19,1.2e-05,302707
C,eur,05:104,1.2e-05,302707
C,eur,08:30,1.2e-05,302707
C,eur,08:05,1.2e-05,302707
C,eur,05:14,1.2e-05,302707
C,eur,08:12,1.2e-05,302707
C,eur,07:29,1e-05,302707
C,eur,03:385,1e-05,302707
C,eur,07:368,1e-05,302707
C,eur,03:151,1e-05,302707
C,eur,05:10,1e-05,302707
C,eur,03:39,1e-05,302707
C,eur,04:65,1e-05,302707
C,eur,02:31,8e-06,302707
C,eur,08:15,8e-06,302707
C,eur,03:246,8e-06,302707
C,eur,01:03,8e-06,302707
C,eur,07:60,8e-06,302707
C,eur,01:27,8e-06,302707
C,eur,05:58,8e-06,302707
C,eur,07:93,8e-06,302707
C,eur,08:134,7e-06,302707
C,eur,07:51,7e-06,302707
C,eur,07:31,7e-06,302707
C,eur,15:16,7e-06,302707
C,eur,03:94,7e-06,302707
C,eur,12:14,7e-06,302707
C,eur,02:26,7e-06,302707
C,eur,08:25,7e-06,302707
C,eur,03:43,7e-06,302707
C,eur,15:24,7e-06,302707
C,eur,08:53,7e-06,302707
C,eur,03:11,7e-06,302707
C,eur,05:111,7e-06,302707
C,eur,12:28,5e-06,302707
C,eur,06:252,5e-06,302707
C,eur,03:60,5e-06,302707
C,eur,12:04,5e-06,302707
C,eur,01:32,5e-06,302707
C,eur,05:171,5e-06,302707
C,eur,03:591,5e-06,302707
C,eur,04:33,5e-06,302707
C,eur,03:44,5e-06,302707
C,eur,14:05,5e-06,302707
C,eur,03:165,5e-06,302707
C,eur,07:85,5e-06,302707
C,eur,07:25,5e-06,302707
C,eur,06:106,5e-06,302707
C,eur,07:40,5e-06,302707
C,eur,01:17,5e-06,302707
C,eur,05:64,5e-06,302707
C,eur,05:36,5e-06,302707
C,eur,07:24,5e-06,302707
C,eur,16:07,3e-06,302707
C,eur,06:87,3e-06,302707
C,eur,04:103,3e-06,302707
C,eur,07:104N,3e-06,302707
C,eur,07:44,3e-06,302707
C,eur,03:126,3e-06,302707
C,eur,04:24,3e-06,302707
C,eur,08:28,3e-06,302707
C,eur,08:183,3e-06,302707
C,eur,03:343,3e-06,302707
C,eur,07:13,3e-06,302707
C,eur,07:448,3e-06,302707
C,eur,07:95,3e-06,302707
C,eur,12:18,3e-06,302707
C,eur,07:453,3e-06,302707
C,eur,04:37,3e-06,302707
C,eur,07:36,3e-06,302707
C,eur,12:12,3e-06,302707
C,eur,03:13,3e-06,302707
C,eur,07:119,3e-06,302707
C,eur,04:11,3e-06,302707
C,eur,17:40,3e-06,302707
C,eur,07:12,3e-06,302707
C,eur,08:19,3e-06,302707
C,eur,08:23,3e-06,302707
C,eur,07:16,3e-06,302707
C,eur,07:127,3e-06,302707
C,eur,05:25,3e-06,302707
C,eur,03:06,3e-06,302707
C,eur,03:08,3e-06,302707
C,eur,03:140,3e-06,302707
C,eur,04:36,3e-06,302707
C,eur,07:514,3e-06,302707
C,eur,03:309,3e-06,302707
C,eur,07:38,3e-06,302707
C,eur,05:288,3e-06,302707
C,eur,01:146,3e-06,302707
C,eur,05:77,3e-06,302707
C,eur,06:218,3e-06,302707
C,eur,04:13,3e-06,302707
C,eur,08:72,3e-06,302707
C,eur,03:683,3e-06,302707
C,eur,06:58,3e-06,302707
C,eur,02:07,3e-06,302707
C,eur,02:03,3e-06,302707
C,eur,04:54,3e-06,302707
C,eur,07:26,3e-06,302707
C,eur,02:27,3e-06,302707
C,eur,01:23,3e-06,302707
C,eur,07:731,3e-06,302707
C,eur,05:13,3e-06,302707
C,eur,06:13,3e-06,302707
C,eur,05:22,2e-06,302707
C,eur,07:400,2e-06,302707
C,eur,07:131,2e-06,302707
C,eur,05:247,2e-06,302707
C,eur,07:1136,2e-06,302707
C,eur,06:03,2e-06,302707
C,eur,16:21,2e-06,302707
C,eur,03:307,2e-06,302707
C,eur,07:301,2e-06,302707
C,eur,04:98,2e-06,302707
C,eur,07:406,2e-06,302707
C,eur,03:282,2e-06,302707
C,eur,12:06,2e-06,302707
C,eur,07:201,2e-06,302707
C,eur,07:49,2e-06,302707
C,eur,07:90,2e-06,302707
C,eur,14:11,2e-06,302707
C,eur,07:106,2e-06,302707
C,eur,07:234,2e-06,302707
C,eur,03:415,2e-06,302707
C,eur,05:121,2e-06,302707
C,eur,12:94,2e-06,302707
C,eur,14:46,2e-06,302707
C,eur,12:24,2e-06,302707
C,eur,16:60,2e-06,302707
C,eur,07:314,2e-06,302707
C,eur,07:06,2e-06,302707
C,eur,16:152,2e-06,302707
C,eur,03:116,2e-06,302707
C,eur,08:07,2e-06,302707
C,eur,06:70,2e-06,302707
C,eur,06:127,2e-06,302707
C,eur,07:360,2e-06,302707
C,eur,07:351,2e-06,302707
C,eur,07:439,2e-06,302707
C,eur,07:74,2e-06,302707
C,eur,16:38,2e-06,302707
C,eur,12:149,2e-06,302707
C,eur,16:139,2e-06,302707
C,eur,05:04,2e-06,302707
C,eur,07:298,2e-06,302707
C,eur,07:05,2e-06,302707
C,eur,12:68,2e-06,302707
C,eur,08:214,2e-06,302707
C,eur,04:12,2e-06,302707
C,eur,03:220,2e-06,302707
C,eur,07:553,2e-06,302707
C,eur,07:76,2e-06,302707
C,eur,07:456,2e-06,302707
C,eur,07:491,2e-06,302707
C,eur,03:434,2e-06,302707
C,eur,03:308,2e-06,302707
C,eur,08:34,2e-06,302707
C,eur,06:155,2e-06,302707
C,eur,08:239,2e-06,302707
C,eur,07:73,2e-06,302707
C,eur,08:218,2e-06,302707
C,eur,03:192,2e-06,302707
C,eur,07:18,2e-06,302707
C,eur,04:180,2e-06,302707
C,eur,03:283,2e-06,302707
C,eur,12:21,2e-06,302707
C,eur,03:34,2e-06,302707
C,eur,03:53,2e-06,302707
C,eur,04:64,2e-06,302707
C,eur,12:271,2e-06,302707
C,eur,04:56,2e-06,302707
C,eur,03:435,2e-06,302707
C,eur,03:82,2e-06,302707
C,eur,06:38,2e-06,302707
C,eur,03:535,2e-06,302707
C,eur,03:627,2e-06,302707
C,eur,03:257,2e-06,302707
C,eur,03:117,2e-06,302707
C,eur,03:352,2e-06,302707
C,eur,03:48,2e-06,302707
C,eur,06:14,2e-06,302707
C,eur,05:42,2e-06,302707
C,eur,04:178,2e-06,302707
C,eur,12:85,2e-06,302707
C,eur,06:210,2e-06,302707
C,eur,03:69,2e-06,302707
C,eur,03:90,2e-06,302707
C,eur,07:123,2e-06,302707
C,eur,03:42,2e-06,302707
C,eur,03:55,2e-06,302707
C,eur,01:06,2e-06,302707
C,eur,06:76,2e-06,302707
C,eur,04:29,2e-06,302707
C,eur,04:114,2e-06,302707
C,eur,03:710,2e-06,302707
C,eur,02:65,2e-06,302707
C,eur,05:35,2e-06,302707
C,eur,02:115,2e-06,302707
C,eur,12:45,2e-06,302707
C,eur,03:652,2e-06,302707
C,eur,04:153,2e-06,302707
C,eur,04:94,2e-06,302707
C,eur,05:100,2e-06,302707
C,eur,05:65,2e-06,302707
C,eur,03:243,2e-06,302707
C,eur,05:160,2e-06,302707
C,eur,05:59,2e-06,302707
C,eur,03:390,2e-06,302707
C,eur,05:269,2e-06,302707
C,eur,06:23,2e-06,302707
C,eur,02:45,2e-06,302707
C,eur,03:37,2e-06,302707
C,eur,07:247,2e-06,302707
C,eur,04:120,2e-06,302707
C,eur,03:92,2e-06,302707
C,eur,06:39,2e-06,302707
C,eur,07:79,2e-06,302707
C,eur,07:409,2e-06,302707
C,eur,12:122,2e-06,302707
C,eur,16:201,2e-06,302707
C,eur,07:15,2e-06,302707
C,eur,15:17,2e-06,302707
C,eur,08:115,2e-06,302707
C,eur,03:70,2e-06,302707
C,eur,03:31,2e-06,302707
C,eur,08:172,2e-06,302707
C,eur,04:63,2e-06,302707
C,eur,06:203,2e-06,302707
C,eur,04:366,2e-06,302707
C,eur,03:35,2e-06,302707
C,eur,01:58,2e-06,302707
C,eur,03:28,2e-06,302707
C,eur,01:70,2e-06,302707
C,eur,06:28,2e-06,302707
C,eur,05:183,2e-06,302707
C,eur,03:396,2e-06,302707
C,eur,06:182,2e-06,302707
C,eur,05:67,2e-06,302707
C,eur,03:186,2e-06,302707
C,eur,03:454,2e-06,302707
C,eur,03:293,2e-06,302707
C,eur,15:10,2e-06,302707
C,eur,02:43,2e-06,302707
C,eur,08:62,2e-06,302707
C,mid,04:01,0.156671,2151
C,mid,07:01,0.134821,2151
C,mid,06:02,0.118317,2151
C,mid,12:03,0.088796,2151
C,mid,17:01,0.074616,2151
C,mid,08:02,0.049744,2151
C,mid,07:02,0.049744,2151
C,mid,12:02,0.046025,2151
C,mid,15:02,0.033473,2151
C,mid,15:05,0.029521,2151
C,mid,16:02,0.029056,2151
C,mid,02:02,0.028359,2151
C,mid,05:01,0.020921,2151
C,mid,16:01,0.019758,2151
C,mid,16:04,0.019526,2151
C,mid,03:04,0.017201,2151
C,mid,01:02,0.013947,2151
C,mid,14:02,0.012552,2151
C,mid,03:02,0.012087,2151
C,mid,07:04,0.010228,2151
C,mid,03:03,0.009995,2151
C,mid,02:10,0.005579,2151
C,mid,15:04,0.005579,2151
C,mid,18:01,0.005114,2151
C,mid,04:07,0.001627,2151
C,mid,12:05,0.00093,2151
C,mid,15:06,0.00093,2151
C,mid,04:04,0.000697,2151
C,mid,03:19,0.000697,2151
C,mid,14:03,0.000697,2151
C,mid,04:03,0.000465,2151
C,mid,07:05,0.000465,2151
C,mid,08:01,0.000232,2151
C,mid,03:32,0.000232,2151
C,mid,08:94,0.000232,2151
C,mid,06:34,0.000232,2151
C,mid,15:09,0.000232,2151
C,mid,07:21,0.000232,2151
C,mid,15:36,0.000232,2151
C,mid,07:06,0.000232,2151
C,sas,06:02,0.130586,6176
C,sas,04:01,0.12751,6176
C,sas,07:02,0.115042,6176
C,sas,07:01,0.111399,6176
C,sas,15:02,0.090997,6176
C,sas,12:02,0.080635,6176
C,sas,12:03,0.05408,6176
C,sas,03:02,0.044041,6176
C,sas,01:02,0.035541,6176
C,sas,14:02,0.030521,6176
C,sas,08:01,0.02874,6176
C,sas,16:02,0.022587,6176
C,sas,03:03,0.018378,6176
C,sas,07:04,0.015706,6176
C,sas,03:04,0.015301,6176
C,sas,04:03,0.014006,6176
C,sas,15:05,0.012468,6176
C,sas,02:02,0.011334,6176
C,sas,05:01,0.009715,6176
C,sas,17:01,0.005424,6176
C,sas,07:26,0.004696,6176
C,sas,08:02,0.003481,6176
C,sas,12:04,0.0034,6176
C,sas,16:01,0.002672,6176
C,sas,08:03,0.001538,6176
C,sas,15:04,0.001214,6176
C,sas,07:29,0.001214,6176
C,sas,04:10,0.000972,6176
C,sas,14:03,0.000972,6176
C,sas,12:05,0.000891,6176
C,sas,15:07,0.000729,6176
C,sas,16:04,0.000567,6176
C,sas,07:06,0.000486,6176
C,sas,18:01,0.000405,6176
C,sas,02:10,0.000324,6176
C,sas,01:17,0.000243,6176
C,sas,02:08,0.000243,6176
C,sas,03:132,0.000243,6176
C,sas,07:27,0.000162,6176
C,sas,15:10,0.000162,6176
C,sas,03:88,0.000162,6176
C,sas,06:127,8.1e-05,6176
C,sas,12:18,8.1e-05,6176
C,sas,08:04,8.1e-05,6176
C,sas,12:132,8.1e-05,6176
C,sas,07:19,8.1e-05,6176
C,sas,15:06,8.1e-05,6176
C,sas,04:360,8.1e-05,6176
C,sas,04:06,8.1e-05,6176
C,sas,03:19,8.1e-05,6176
C,sas,03:344,8.1e-05,6176
C,sas,04:113,8.1e-05,6176
C,sas,06:30,8.1e-05,6176
C,sas,06:06,8.1e-05,6176
C,sas,06:74Q,8.1e-05,6176
C,sas,07:76,8.1e-05,6176
DRB1,afr,15:03,0.121044,100798
DRB1,afr,07:01,0.099268,100798
DRB1,afr,11:01,0.083474,100798
DRB1,afr,03:01,0.07015,100798
DRB1,afr,13:02,0.066995,100798
DRB1,afr,03:02,0.063791,100798
DRB1,afr,13:01,0.058875,100798
DRB1,afr,08:04,0.055904,100798
DRB1,afr,01:02,0.041072,100798
DRB1,afr,11:02,0.040105,100798
DRB1,afr,12:01,0.03824,100798
DRB1,afr,13:03,0.03389,100798
DRB1,afr,09:01,0.03009,100798
DRB1,afr,01:01,0.023959,100798
DRB1,afr,15:01,0.02386,100798
DRB1,afr,10:01,0.01941,100798
DRB1,afr,14:01,0.019152,100798
DRB1,afr,04:01,0.018552,100798
DRB1,afr,04:05,0.014708,100798
DRB1,afr,16:02,0.014063,100798
DRB1,afr,13:04,0.014043,100798
DRB1,afr,04:04,0.007515,100798
DRB1,afr,08:06,0.006166,100798
DRB1,afr,11:04,0.005828,100798
DRB1,afr,04:07,0.003839,100798
DRB1,afr,08:01,0.003512,100798
DRB1,afr,12:02,0.002942,100798
DRB1,afr,01:03,0.002376,100798
DRB1,afr,15:02,0.002083,100798
DRB1,afr,04:03,0.002004,100798
DRB1,afr,11:10,0.001553,100798
DRB1,afr,16:01,0.001439,100798
DRB1,afr,08:11,0.000913,100798
DRB1,afr,14:02,0.000883,100798
DRB1,afr,04:02,0.000873,100798
DRB1,afr,08:02,0.000789,100798
DRB1,afr,04:08,0.000734,100798
DRB1,afr,11:03,0.000625,100798
DRB1,afr,14:04,0.000556,100798
DRB1,afr,08:03,0.000521,100798
DRB1,afr,13:16,0.000506,100798
DRB1,afr,13:31,0.000441,100798
DRB1,afr,04:11,0.000437,100798
DRB1,afr,13:05,0.000387,100798
DRB1,afr,11:17,0.000347,100798
DRB1,afr,04:06,0.000308,100798
DRB1,afr,04:10,0.000233,100798
DRB1,afr,15:23,0.000109,100798
DRB1,afr,11:14,8.9e-05,100798
DRB1,afr,14:06,8.4e-05,100798
DRB1,afr,12:25,7.9e-05,100798
DRB1,afr,03:03,7.4e-05,100798
DRB1,afr,14:07,6.4e-05,100798
DRB1,afr,13:14,5e-05,100798
DRB1,afr,08:10,5e-05,100798
DRB1,afr,04:09,4.5e-05,100798
DRB1,afr,12:04,4e-05,100798
DRB1,afr,13:10,3.5e-05,100798
DRB1,afr,11:65,3.5e-05,100798
DRB1,afr,16:10,3e-05,100798
DRB1,afr,13:155,3e-05,100798
DRB1,afr,14:05,2.5e-05,100798
DRB1,afr,13:338,2.5e-05,100798
DRB1,afr,13:38,2.5e-05,100798
DRB1,afr,11:11,2e-05,100798
DRB1,afr,08:07,2e-05,100798
DRB1,afr,13:79,2e-05,100798
DRB1,afr,11:06,2e-05,100798
DRB1,afr,04:38,2e-05,100798
DRB1,afr,11:48,2e-05,100798
DRB1,afr,11:24,2e-05,100798
DRB1,afr,12:63,2e-05,100798
DRB1,afr,15:04,1.5e-05,100798
DRB1,afr,13:337,1.5e-05,100798
DRB1,afr,13:69,1.5e-05,100798
DRB1,afr,11:15,1.5e-05,100798
DRB1,afr,14:114,1.5e-05,100798
DRB1,afr,04:72,1.5e-05,100798
DRB1,afr,11:18,1.5e-05,100798
DRB1,afr,11:08,1.5e-05,100798
DRB1,afr,13:41,1.5e-05,100798
DRB1,afr,03:05,1.5e-05,100798
DRB1,afr,04:42,1e-05,100798
DRB1,afr,13:50,1e-05,100798
DRB1,afr,15:137N,1e-05,100798
DRB1,afr,13:27,1e-05,100798
DRB1,afr,03:88,1e-05,100798
DRB1,afr,15:06,1e-05,100798
DRB1,afr,11:13,1e-05,100798
DRB1,afr,13:23,1e-05,100798
DRB1,afr,04:17,1e-05,100798
DRB1,afr,13:20,1e-05,100798
DRB1,afr,11:12,1e-05,100798
DRB1,afr,03:07,1e-05,100798
DRB1,afr,15:57,1e-05,100798
DRB1,afr,03:19,1e-05,100798
DRB1,afr,03:04,1e-05,100798
DRB1,afr,08:08,1e-05,100798
DRB1,afr,11:39,1e-05,100798
DRB1,afr,13:103,5e-06,100798
DRB1,afr,13:209,5e-06,100798
DRB1,afr,11:155,5e-06,100798
DRB1,afr,14:18,5e-06,100798
DRB1,afr,11:72,5e-06,100798
DRB1,afr,16:14,5e-06,100798
DRB1,afr,13:66,5e-06,100798
DRB1,afr,15:130,5e-06,100798
DRB1,afr,04:199,5e-06,100798
DRB1,afr,14:54,5e-06,100798
DRB1,afr,13:164,5e-06,100798
DRB1,afr,03:15,5e-06,100798
DRB1,afr,13:40,5e-06,100798
DRB1,afr,11:101,5e-06,100798
DRB1,afr,13:88,5e-06,100798
DRB1,afr,13:128,5e-06,100798
DRB1,afr,08:20,5e-06,100798
DRB1,afr,04:284,5e-06,100798
DRB1,afr,07:05,5e-06,100798
DRB1,afr,04:16,5e-06,100798
DRB1,afr,03:20,5e-06,100798
DRB1,afr,11:184,5e-06,100798
DRB1,afr,11:193,5e-06,100798
DRB1,afr,04:261,5e-06,100798
DRB1,afr,13:294,5e-06,100798
DRB1,afr,11:228,5e-06,100798
DRB1,afr,04:151,5e-06,100798
DRB1,afr,13:96,5e-06,100798
DRB1,afr,07:07,5e-06,100798
DRB1,afr,07:38,5e-06,100798
DRB1,afr,14:42,5e-06,100798
DRB1,afr,01:23,5e-06,100798
DRB1,afr,11:43,5e-06,100798
DRB1,afr,04:50,5e-06,100798
DRB1,afr,04:33,5e-06,100798
DRB1,afr,11:28,5e-06,100798
DRB1,afr,15:05,5e-06,100798
DRB1,amr,07:01,0.09851,107928
DRB1,amr,04:07,0.077816,107928
DRB1,amr,08:02,0.07165,107928
DRB1,amr,03:01,0.065928,107928
DRB1,amr,15:01,0.055259,107928
DRB1,amr,04:04,0.046174,107928
DRB1,amr,13:01,0.043747,107928
DRB1,amr,01:01,0.043209,107928
DRB1,amr,11:01,0.038623,107928
DRB1,amr,13:02,0.037349,107928
DRB1,amr,14:02,0.034115,107928
DRB1,amr,01:02,0.032726,107928
DRB1,amr,14:06,0.02655,107928
DRB1,amr,16:02,0.025336,107928
DRB1,amr,11:04,0.024637,107928
DRB1,amr,04:11,0.021968,107928
DRB1,amr,04:05,0.020551,107928
DRB1,amr,04:03,0.019823,107928
DRB1,amr,04:01,0.018438,107928
DRB1,amr,14:01,0.017729,107928
DRB1,amr,10:01,0.016034,107928
DRB1,amr,15:03,0.014037,107928
DRB1,amr,09:01,0.013856,107928
DRB1,amr,13:03,0.012958,107928
DRB1,amr,11:02,0.01262,107928
DRB1,amr,03:02,0.012152,107928
DRB1,amr,04:02,0.012031,107928
DRB1,amr,15:02,0.011832,107928
DRB1,amr,12:01,0.011179,107928
DRB1,amr,08:01,0.010442,107928
DRB1,amr,08:04,0.010178,107928
DRB1,amr,16:01,0.008765,107928
DRB1,amr,01:03,0.006379,107928
DRB1,amr,13:04,0.004781,107928
DRB1,amr,04:10,0.003349,107928
DRB1,amr,13:05,0.003312,107928
DRB1,amr,11:03,0.0029,107928
DRB1,amr,04:08,0.001978,107928
DRB1,amr,04:06,0.001404,107928
DRB1,amr,12:02,0.001283,107928
DRB1,amr,08:03,0.001209,107928
DRB1,amr,08:11,0.001019,107928
DRB1,amr,08:06,0.000991,107928
DRB1,amr,08:07,0.000783,107928
DRB1,amr,14:04,0.000579,107928
DRB1,amr,14:07,0.00038,107928
DRB1,amr,14:24,0.000347,107928
DRB1,amr,04:17,0.000204,107928
DRB1,amr,03:15,0.000199,107928
DRB1,amr,08:10,0.000167,107928
DRB1,amr,13:59,0.000158,107928
DRB1,amr,11:47,0.000139,107928
DRB1,amr,13:11,0.000116,107928
DRB1,amr,09:06,0.000111,107928
DRB1,amr,16:12,0.000102,107928
DRB1,amr,14:48,0.000102,107928
DRB1,amr,11:14,8.3e-05,107928
DRB1,amr,11:15,8.3e-05,107928
DRB1,amr,13:16,6.9e-05,107928
DRB1,amr,14:05,6.5e-05,107928
DRB1,amr,11:10,6.5e-05,107928
DRB1,amr,08:13,6.5e-05,107928
DRB1,amr,14:17,5.6e-05,107928
DRB1,amr,07:11,5.6e-05,107928
DRB1,amr,07:16,5.6e-05,107928
DRB1,amr,04:09,4.6e-05,107928
DRB1,amr,14:13,4.2e-05,107928
DRB1,amr,13:09,3.7e-05,107928
DRB1,amr,11:12,3.7e-05,107928
DRB1,amr,13:40,3.7e-05,107928
DRB1,amr,13:10,3.7e-05,107928
DRB1,amr,16:07,3.7e-05,107928
DRB1,amr,11:13,3.2e-05,107928
DRB1,amr,04:19,2.8e-05,107928
DRB1,amr,15:04,2.8e-05,107928
DRB1,amr,11:17,2.8e-05,107928
DRB1,amr,04:23,2.3e-05,107928
DRB1,amr,04:54,2.3e-05,107928
DRB1,amr,13:128,1.9e-05,107928
DRB1,amr,04:25,1.9e-05,107928
DRB1,amr,13:15,1.9e-05,107928
DRB1,amr,13:31,1.9e-05,107928
DRB1,amr,03:04,1.9e-05,107928
DRB1,amr,14:77,1.9e-05,107928
DRB1,amr,07:15,1.9e-05,107928
DRB1,amr,14:08,1.9e-05,107928
DRB1,amr,13:81,1.9e-05,107928
DRB1,amr,11:19,1.9e-05,107928
DRB1,amr,08:18,1.4e-05,107928
DRB1,amr,15:92,1.4e-05,107928
DRB1,amr,14:27,1.4e-05,107928
DRB1,amr,14:94,1.4e-05,107928
DRB1,amr,13:19,1.4e-05,107928
DRB1,amr,13:27,1.4e-05,107928
DRB1,amr,13:12,1.4e-05,107928
DRB1,amr,03:16,1.4e-05,107928
DRB1,amr,11:11,1.4e-05,107928
DRB1,amr,14:28,9e-06,107928
DRB1,amr,14:47,9e-06,107928
DRB1,amr,13:337,9e-06,107928
DRB1,amr,11:07,9e-06,107928
DRB1,amr,04:203,9e-06,107928
DRB1,amr,14:109,9e-06,107928
DRB1,amr,15:05,9e-06,107928
DRB1,amr,14:18,9e-06,107928
DRB1,amr,16:04,9e-06,107928
DRB1,amr,03:46,9e-06,107928
DRB1,amr,04:13,9e-06,107928
DRB1,amr,13:56,9e-06,107928
DRB1,amr,14:83,9e-06,107928
DRB1,amr,11:45,9e-06,107928
DRB1,amr,03:115,9e-06,107928
DRB1,amr,15:06,9e-06,107928
DRB1,amr,03:07,9e-06,107928
DRB1,amr,07:59,9e-06,107928
DRB1,amr,03:41,9e-06,107928
DRB1,amr,11:84,9e-06,107928
DRB1,amr,04:312N,5e-06,107928
DRB1,amr,13:22,5e-06,107928
DRB1,amr,14:106,5e-06,107928
DRB1,amr,14:52,5e-06,107928
DRB1,amr,04:356,5e-06,107928
DRB1,amr,16:23,5e-06,107928
DRB1,amr,13:07,5e-06,107928
DRB1,amr,16:41N,5e-06,107928
DRB1,amr,15:10,5e-06,107928
DRB1,amr,11:08,5e-06,107928
DRB1,amr,13:80,5e-06,107928
DRB1,amr,13:36,5e-06,107928
DRB1,amr,14:09,5e-06,107928
DRB1,amr,13:348,5e-06,107928
DRB1,amr,14:20,5e-06,107928
DRB1,amr,13:79,5e-06,107928
DRB1,amr,11:28,5e-06,107928
DRB1,amr,03:05,5e-06,107928
DRB1,amr,14:15,5e-06,107928
DRB1,amr,13:224,5e-06,107928
DRB1,amr,16:15,5e-06,107928
DRB1,amr,11:24,5e-06,107928
DRB1,amr,08:64,5e-06,107928
DRB1,amr,14:50,5e-06,107928
DRB1,amr,13:61,5e-06,107928
DRB1,amr,08:24,5e-06,107928
DRB1,amr,13:06,5e-06,107928
DRB1,amr,03:23,5e-06,107928
DRB1,amr,04:351,5e-06,107928
DRB1,amr,04:199,5e-06,107928
DRB1,amr,11:102,5e-06,107928
DRB1,amr,04:42,5e-06,107928
DRB1,amr,04:102,5e-06,107928
DRB1,amr,03:37,5e-06,107928
DRB1,amr,04:55,5e-06,107928
DRB1,amr,04:355,5e-06,107928
DRB1,amr,11:83,5e-06,107928
DRB1,amr,03:13,5e-06,107928
DRB1,amr,11:36,5e-06,107928
DRB1,amr,07:05,5e-06,107928
DRB1,amr,03:06,5e-06,107928
DRB1,amr,08:125,5e-06,107928
